category,file,line,snippet
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,304,After these fixes: **7.5/10 — APPROVED for production with < 100 tenants.**
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,70,| Queue Monitoring | ⚠️ BASIC | ZATCA queue status via API; no age/failure-rate alerts |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,105,| Retry Logic | ⚠️ PARTIAL | ZATCA queue has retry; API calls and cron jobs do not |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,123,| **N+1 in ZATCA cron** | CRITICAL | Sequential `for` loop with individual DB calls per item |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,199,| Retry with Backoff | ⚠️ | ZATCA queue has exponential backoff; other calls do not |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,271,| 7 | Add ZATCA + Installments crons to `vercel.json` | Infrastructure | 0.5h |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,37,| **No RBAC enforcement** | Zero API routes or server actions check `session.role` |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,55,"**3/10** — A score of 5 would require no critical vulnerabilities and basic auth on all endpoints. A score of 7 would require RBAC enforcement, CSP+CORS headers, and proper rate limiting. The current state has 6 criticals, exposed credentials, and systemic auth gaps."
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,220,| Preview Deployments | ✅ | Per-branch preview URLs |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,235,"**6/10** — The Vercel deployment pipeline is functional for basic needs: auto-deploy, preview branches, and rollback. This is the strongest area but still lacks: CI checks (tests, linting), post-deploy validation, automated migrations, and a real staging environment. A score of 8 would require: CI pipeline with tests + linting, automated DB migrations, post-deploy smoke tests, and a dedicated staging environment."
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,288,| 12 | Implement RBAC enforcement across all routes | Security | 8h |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,138,"| Invoice numbering (auto-increment per tenant) | `prisma/schema.prisma:189-190` (invoicePrefix, nextInvoiceNumber) | Real |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,237,| No payment gateway for tenant-to-owner rent payments | CRITICAL | Tenants cannot pay rent online |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,246,**No tenant rent payment capability.** The payment system handles internal subscriptions but cannot accept rent payments from tenants. A real estate platform without rent collection is commercial dead weight.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,295,"| Landing page claims about portals, maintenance, and metrics are fabricated | CRITICAL | `EnterpriseHome.tsx:808-823` — Owner/Tenant portal features listed but don't exist |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,298,"**Marketing landing page claims features that don't exist** (Owner Portal, Tenant Portal, Maintenance module, 97.2% collection rate, 94.7% accuracy, ISO 27001, GDPR compliance). This creates legal exposure for false advertising. Also, **no real ad integration** — platform connectors store credentials but perform no actual ad operations."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,353,| Ticket ↔ Tenant scoping | `prisma/schema.prisma:239-251` (Ticket model) | Real |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,384,| Tenant WhatsApp connection toggle | `app/actions/whatsapp.ts:11-29` | Real — Updates `tenants.whatsappConnected` |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,424,| No tenant payment history report | CRITICAL | Tenant's primary document need |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,460,## 17. Tenant Portal — MISSING (0%)
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,463,"**Nothing exists.** The landing page (`EnterpriseHome.tsx:821-823`) advertises a Tenant Portal with lease view, payment, maintenance requests, communication, and document access. None exist."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,469,"Without a tenant portal, tenants cannot pay rent online, view their lease, or submit maintenance requests. This forces all tenant interactions through manual channels."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,478,"| 2 | **No tenant rent payment capability** | Payments, Tenant Portal | P0 |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,481,"| 5 | **Tenant Portal advertised but doesn't exist** | Tenant Portal, Marketing | P0 |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,502,"| **MISSING (0%)** | 3 | Maintenance, Owner Portal, Tenant Portal |"
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,228,| Subscription payments (Basic/Silver/Gold) | `app/actions/payment.ts` | Real |
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,246,**No tenant rent payment capability.** The payment system handles internal subscriptions but cannot accept rent payments from tenants. A real estate platform without rent collection is commercial dead weight.
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,257,| Unit pricing | `prisma/schema.prisma:306` | Real |
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,266,| No unit pricing history / price changes | MEDIUM | Price changes not tracked |
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,372,"**Helpdesk claims ""AI"" but uses 4 hardcoded if/else templates.** The `description` field is matched against keywords like ""باقة"", ""ربط"", ""خطأ"", with a fallback generic response. There is zero AI inference. This is misrepresented as an ""AI helpdesk."""
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,456,The marketing page promises features that do not exist. Any owner onboarding would immediately discover the portal is non-functional. This is the highest-impact missing feature for commercial viability.
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,384,| Tenant WhatsApp connection toggle | `app/actions/whatsapp.ts:11-29` | Real — Updates `tenants.whatsappConnected` |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,126,"**No digital signatures** and **Ejar integration is mock.** Saudi real estate contracts require Ejar registration by law. Without it, contracts are legally non-compliant."
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,136,| Invoice ZATCA compliance fields | `prisma/schema.prisma:399-445` (RentalInvoice model) | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,140,| ZATCA UBL 2.1 XML generation | `lib/zatca/xml/xml-generator.ts` | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,141,| TLV QR code generation | `lib/zatca/qr.ts` | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,142,| ZATCA Fatoora API client | `lib/zatca/api.ts` | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,143,"| ZATCA retry queue | `lib/zatca/queue.ts`, `prisma/schema.prisma:467-487` (ZatcaQueue) | Real |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,144,| ZATCA device/CSR generation | `lib/zatca/device.ts` | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,145,| PIH (Previous Invoice Hash) | `lib/zatca/pih.ts` | Real |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,150,| **ZATCA ECDSA invoice signing is MOCK** | **CRITICAL** | `lib/zatca/encrypt.ts` — generates keys but doesn't sign with real ECDSA |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,151,| Production CSID flow is stub | HIGH | Cannot get production ZATCA compliance certificate |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,152,| QR code not rendered on PDF invoices | MEDIUM | ZATCA phase 2 requires QR on printed invoices |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,153,| No ZATCA dashboard/UI for compliance monitoring | MEDIUM | No visibility into ZATCA submission status |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,158,"**ZATCA ECDSA signing is mock.** Without real cryptographic signing, invoices are not ZATCA-compliant. Saudi businesses legally require phase 2 compliance for electronic invoicing."
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,477,"| 1 | **ZATCA ECDSA signing is mock** | Invoices, Accounting | P0 |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCT_GAP_ANALYSIS.md,401,"**WhatsApp integration is entirely mock.** The chat UI shows hardcoded conversations. The ""send message"" action uses 5 if/else branches not AI. Real WhatsApp Business API integration (Green API or Meta Cloud API) needs to be built. Saher can process leads from the webhook, but the chat interface users see is fake."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,1,﻿# ORCA Tenant Portal — Per-User Authorization Static Analysis
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,3,**Target file:** `app\dashboard\tenant-portal\page.tsx`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,16,"| Page-level session guard | `app\dashboard\tenant-portal\page.tsx` | 18 | `tenantName` falls back to `""المستأجر""` when `session` is null — page renders with partial data |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,28,**File:** `app\dashboard\tenant-portal\page.tsx`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,33,"| Derive tenant identity | 18 | `const tenantName = session?.name \|\| session?.email \|\| ""المستأجر"";` |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,35,"**Note:** The variable is named `tenantName` (meaning ""the user's name who is a rental tenant""), NOT `tenant.id` (the multi-tenant organization). There is a naming collision with the org tenant concept."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,46,"where: { tenantId: tenant.id, tenantName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,47,// tenantId = multi-tenant org ID
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,52,- `tenantId` enforces multi-tenant isolation
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,54,- **Tenant A cannot see Tenant B's leases** because `tenantName` must match the session identity
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,65,"where: { tenantId: tenant.id },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,70,- Only scoped to the multi-tenant org (`tenantId`) — NO per-user filter
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,75,**Verdict: FAIL** — cross-tenant-user data exposure
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,77,**File/Line:** `app\dashboard\tenant-portal\page.tsx:27`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,86,"where: { tenantId: tenant.id },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,91,- Only `tenantId` — NO per-user filter
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,95,**Verdict: FAIL** — cross-tenant-user data exposure
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,97,**File/Line:** `app\dashboard\tenant-portal\page.tsx:32`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,106,"where: { tenantId: tenant.id, reportedBy: tenantName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,110,- Filtered by both `tenantId` and `reportedBy: tenantName`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,111,- Tenant user A only sees tickets they reported
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,122,"session?.name || email || ""المستأجر"" — tenantName (page.tsx:18)"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,139,| 2 | Invoices table shows ALL invoices across all tenants in org | HIGH | `app\dashboard\tenant-portal\page.tsx:27` |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,140,| 3 | Payments table shows ALL payments across all tenants in org | HIGH | `app\dashboard\tenant-portal\page.tsx:32` |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,144,- RentalLeases are correctly filtered by `tenantName` — cross-tenant-user isolation holds
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,154,"where: { tenantId: tenant.id, lease: { tenantName } }"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_AUTH_PROOF.md,158,"where: { tenantId: tenant.id, lease: { tenantName } }"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,1,﻿# ORCA Tenant Isolation Proof — Static Analysis Audit
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,5,**Classification:** **PASS** — Tenant A CANNOT see Tenant B's data (with code evidence below)
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,9,## 1. PRISMA EXTENSION — Automatic Global Tenant Injection
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,15,"The extended Prisma client wraps every query on designated models via `$extends` (line 31-141). Before executing any database operation, it reads the current tenant context from `AsyncLocalStorage` (line 35-36):"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,19,const tenantId = context?.tenantId;
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,22,"If `tenantId` exists AND the model is in the `modelsWithTenantId` whitelist (line 78), it auto-injects the `tenantId` filter into every query:"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,26,"| `findMany`, `findFirst`, `findUnique`, `count`, `aggregate`, `groupBy` | `queryArgs.where.tenantId = tenantId` | 87 |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,27,| `create` | `queryArgs.data.tenantId = tenantId` | 90 |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,28,"| `update`, `delete` | `queryArgs.where.tenantId = tenantId` | 92 |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,29,"| `upsert` | `.create`, `.update`, and `.where` all get `tenantId` | 94-96 |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,30,| `createMany` | Maps `tenantId` into each array item | 97-100 |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_TENANT_ISOLATION_PROOF.md,31,"| `updateMany`, `deleteMany` | `queryArgs.where.tenantId = tenantId` | 102 |"
